"Tempo: Maret 2015","Text","30 Maret-5 April 2015","0126-4273","Tempo Inti Media","2015","130 hlm.: ilus.; 27,5 cm.","Jalur Rekrutmen Anggota ISIS: Penelusuran Tempo Hingga Perbatasab Turki-Suriah","TMP  5/3/2015 c12","Indonesia","Jakarta","NONE","","","","","","<16120012>"
"Tempo: Maret 2015","Text","23-29 Maret 2015","0126-4273","Tempo Inti Media","2015","130 hlm.: ilus.; 27,5 cm.","Kuda-Kuda Kalla","TMP  4/3/2015 c11","Indonesia","Jakarta","NONE","","","","","","<16120011>"
"Tempo:Maret 2015","Text","16-22 Maret 2015","0126-4273","Tempo Inti Media","2015","114 hlm.: ilus.; 27,5 cm.","Ahok VS DPRD Arisan Proyek Siluman","TMP  3/3/2015 c10","Indonesia","Jakarta","NONE","","","","","","<16120010>"
"Tempo: Maret 2015","Text","9-15 Maret 2015","0126-4273","Tempo Inti Media","2015","122 hlm.: ilus.; 27,5 cm.","Investigasi Laporan dari Kampung Begal","TMP  2/3/2015 c9","Indonesia","Jakarta","NONE","","","","","","<16120009>"
"Tempo: Maret 2015","Text","2-8 Maret 2016","0126-4273","Tempo Inti Media","2015","114 hlm.: ilus.; 27,5 cm.","Agar KPK Mati Suri","TMP  1/3/2015 c8","Indonesia","Jakarta","NONE","","","","","","<16120008>"
"Tempo: Februari 2015","Text","23 Februari-1 Maret 2015","0126-4273","Tempo Inti Media","2015","138 hlm.: ilus.; 27,5 cm.","Kompromi Babak Belur","TMP  4/2/2015 c7","Indonesia","Jakarta","NONE","","","","","","<16120007>"
"Tempo: Februari 2015","Text","16-22 Feberuari 2015","0126-4273","Tempo Inti Media","2015","114 hlm.: ilus.; 27,5 cm.","Teror Untuk KPK","TMP  3/2/2015 c6","Indonesia","Jakarta","NONE","","","","","","<16120006>"
"Tempo: Februari 2015","Text","9-15 Februari 2015","0126-4273","Tempo Inti Media","2015","114 hlm.: ilus.; 27,5 cm.","Duo Pengganjal KPK","TMP  2/2/2015 c5","Indonesia","Jakarta","NONE","","","","","","<16120005>"
"Tempo: Januari 2015","Text","26 Januari-1 Februari 2015","0126-4273","Tempo Inti Media","2015","114 hlm.: ilus.; 27,5 cm.","KPK Adalah Kita","TMP  3/1/2015 c4","Indonesia","Jakarta","NONE","","","","","","<16120004>"
"Tempo: Januari 2015","Text","12-18 Januari 2015","0126-4273","Tempo Inti Media","2015","106 hlm.: ilus.; 27,5 cm.","Mengapa Pilih Budi Gunawan","TMP  2/1/2015 c3","Indonesia","Jakarta","NONE","","","","","","<16120003>"
"Tempo: Januari 2015","Text","5-11 Januari 2015","0126-4273","Tempo Inti Media","2015","114 hlm.: ilus.; 27,5 cm.","Horor Airasia","TMP  1/1/2015 c2","Indonesia","Jakarta","NONE","","","","","","<16120002>"
"Tempo : Desember 2014","Text","29 Desember 2014-4 Januari 2015","0126-4273","Tempo Inti Media","2014","178 hlm.: ilus.; 27,5 cm.","Cindy Adams Bicara","TMP  5/12/2014 c1","Indonesia","Jakarta Pusat","NONE","","","","","","<16120001>"
"National Geographic Indonesia","Text","","9771858201017","Jakob Oetama","2014","","Masa Depan Pangan","900 NAT","Indonesia","Jakata Pusat","NAT","","","","<INDONESIA, National Geographic>","","<042016>"
"Quantum Mechanics","Text","","","Addison Wesley ublishing Company","1961","","","621.319 POW","Indonesia","USA","621.319","","","","<POWELL, John L.>","","<20160526>"
"Tardjamah Bulugul Maram","Text","","","Salim Nabhan","","","","2X4 HAS","Indonesia","Surabaya","2x4","","","","<HASSAN, A.>","","<20160525>"
"Chutbatul Djadidah Mim Masdjidil Gadim","Text","","","FirmaIslamyah","1972","","","2x7.2 YAC","Indonesia","Medan","2x7.2","","","","<YA'CUB, Abubakar>","","<20160524>"
"Pandangan Hidup Muslim","Text","","","Pendidikan Tinggi Da\'wah Islam","1969","","","2x0 SAN","Indonesia","Bandung","2x0","","","","<SANUSI, Shalahuddin>","","<20160523>"
"What Islam Is?","Text","","","Printers & Printers","1967","","","2x0 RID","Indonesia","Lucknow","2x0","","","","<RIDWAI, Mohammad Asif>","","<20160522>"
"Tafsir Al-Wur'anul Karim","Text","","","FirmaIslamyah","1956","","","2x1.3 ABB","Indonesia","Medan","2x1.3","","","","<ABBAS, Halim Hasan Zainal Arifin>","","<20160521>"
"Analysis Of Faulted Power Systems","Text","","","The IOWA Statse University Press","1973","","","621.319 AND","English","IOWA","621.319","","","","<ANDERSON, Paul M.>","","<20160520>"
"Nahjul Balaghah","Text","","","YAPI","1990","","","2x419 ALM","Indonesia","Jakarta","2x419","","","","<AlMUSAWI, Sayyid Abdul Hasan Ali Ibn Husan Ar-Radhi>","","<20160519>"
"A Learner's Guide To The Division Of Inheritance","Text","","","1711 Lahoti ine Art Press","1981","","","2x7 BAG","English","New Delhi","2x7","","","","<BAGVI, Malik Bashir Ahmad>","","<20160518>"
"Control","Text","","","Delacorte Press","1982","","","823 GOL","English","New York","823","","","","<GOLDMAN, William>","","<20160517>"
"Da'wah: Membangun Qarjah Thajjibah Titik Tolak dan Tudjuannja","Text","","","Dewan Da\'wah Islamiyah Indonesia","","","","2x0 DAW","Indonesia","Jakarta","2x0","","","","<INDONESIA, Dewan Da'wah Islamijah>","","<20160516>"
"Journey Through The Qur'an","Text","","","Cordoba: Inernational-Indonesia","2016","","","2x1 ALB","Indonesia","Bandung","2x1","","","","<Al-BANNA, Sharif Hasan>","","<20160513>"
"The Magic of words: The 1975 Childcraft Annual","Text","","","Worldbook Childcaft Internationala","1975","","","649.6 WOR","English","Chicago","649.6","","","","<International, Worldbook Childcraft>","","<20160511>"
"Da'wah : Kata Berjdawab","Text","","","Dewan Da\'wah Islamijah Indonesia","1968","","","2x0 DAW","Indonesia","Jakarta","2x0","","","","<INDONESIA, Dewan Da'wah Islamijah>","","<20160510>"
"Kartini","Text","","","PT Gunung Agung","1986","","","928 SOE","Indonesia","Jakarta","928","","","","<SOEROTO, Sitisoemandari>","","<20160509>"
"Kitabul Adzkaar","Text","","","Matbaah Mustofa Muhammad","1356","","","2x2 HAM","Indonesia","","2x2","","","","<HAMRON, Muhammad>","","<20160507>"
"The British And The French Resoponses To Muhammad Ali's Policies","Text","","","Insitut f Islamic Studies Mc Gill University","1992","","","2x0.092 HAM","English","Montreal","2x0.092","","","","<HAMIM, THOHA>","","<20160506>"
"Keesaan Ilahi","Text","","","","","","","2x0 SOE","Indonesia","","2x0","","","","<SOEDEWO, R.>","","<20160508>"
"The Journal : Rabitat Al-Alam Al Islami: Januari - Agustus Vol.7","Text","","","","1980","","","2x0.01 HAF","Indonesia","","2x0.01","","","","<HAFIZ, Muhammad Mahmood>","","<20160505>"
"Ulama, Villagers And Change: Islam In Central Madura","Text","","","","1987","","","2x7.21 MAN","English","Montreal","2x7.21","","","","<MANSURNOOR, Iik Arifin.>","","<20160504>"
"Chiaroscure: The Private Lives of Leonardo da Vinci","Text","","1-4012-0498-8","DC Comics","2005","","","R 823 MCG","English","Canada","823","","","","<McGREAL, PAT>","","<20150355>"
"The Technological Society","Text","","","Alfred A. Knopf, inc","1964","","","R 300.285 ELL","English","Toronto","300.285","","","","<ELLUL, Jacques>","","<20160497>"
"Al-Khutab (Islamic Religious Addresses)","Text","","","Taleemul Islam Publication","1977","","","R 2X7 SAK","English","Michigan","2X7","","","","<SAKR, Ahmad Hussein>","","<20160494>"
"Islam dan Modernitas; Tentang Transformasi Intelektual","Text","Cet. 1","","","1985","","","2X0.6 RAH","Indonesia","","2X0.6","","","","<Pustaka><RAHMAN, Fazlur.>","","<20110524><19850858><20080014><19850856>"
"Islamic Renaissance (Hopes and Crises)","Text","","","Malik Sirajuddin &Sons","1978","","","R 2X7.42 IMR","English","Lahore","2X7.42","","","","<IMRAN, Maulana Muhammad.>","","<20160503>"
"The New Managers: Patterns of Behavior and Development","Text","","","Prentice Hall","1962","","","R 658.31 DIL","English","USA","658.31","","","","<DILL, William R.>","","<20090691>"
"Repetitiedictaat Differentiaal-Vergelijkingen","Text","","","Delftsche Uitgevers Maatschappij N.V","1961","","","R 510 VOL","Indonesia","Delft","510","","","","<VOLLEWENS, W. J>","","<20150502>"
"Muslim Conduct of State","Text","","","Kashmiri Bazar","1945","","","R 2X4.71 HAM","English","Lahore","2X4.71","","","","<HAMIDULLAH, Muhammad.>","","<20160501>"
"Mirror of Trinity","Text","","","Hafeez Press","1976","","","R 200.1 NIA","Indonesia","Lahore","200.1","","","","<NIAZI, Kausar.>","","<20160500>"
"Islam sebagai 'Aqidah dan Sjari'ah","Text","","","Bulan Bintang","1968","","","R 2X3 SJA","Indonesia","Djakarta","2X3","","","","<SJALTOUT, Sjaich Mahmoud>","","<20090499>"
"Sufi dari Zaman ke Zaman","Text","Cet. 1","","","1985","","","2X5.2 TAF","Indonesia","","2X5.2","","","","<Pustaka><TAFTAZANI, Abu al-Wafa\' al-Ghanimi.>","","<20091318><19861082>"
"Islamic Studies: Journal of The Islamic Reseacrh Institute","Text","","","Islamic Reasearch Institute","1967","","","R 2X0.05 ISL","English","Rawalpindi","2X0.05","","","","<RAHMAN, Fazlur.>","","<20160498>"
"Lessons in Islam Series Book No. IV","Text","","","Ashraf Press","1967","","","R 2X0.3 ASH","English","Lahore","2X0.3","","","","<ASHRAF, SH. Muhammad>","","<20160496>"
"Tata Cara Ibadah Haji dan Umrah","Text","","","H. S.A. Alhamdani","1975","","","R 2X4.1 HAM","Indonesia","Pekalongan","2X4.1","","","","<ALHAMDANI, H. S. A.>","","<20160495>"
"Kaze","Text","","","","","","","","Indonesia","","813","","images_(51).jpg","","<FURUTANI, Dale.>","","<20090933>"
"Human Capital","Text","","0-226-04110-7","The University of Chicago Press","1975","","","R 332.041 BEC","English","London","332.041","","","","<BECKER, Gary S.>","","<2090667>"
"Dasar-dasar Islam","Text","Cet. 1","","","1984","","","297.01 MAU","Indonesia","","297.01","","","","<Pustaka><MAUDUDI, Abul Ala.>","","<20020049><20010188>"
"Mu'djizat Al-Quran","Text","","","Bulan Bintang","1966","","","R 2X1 ASH","Indonesia","Djakarta","2X1","","","","<SHIDDIEQY, M. Hasbi Ash>","","<20091063>"
"Bidajatul Mudjtahid Djilid VIII","Text","","","Bulan Bintang","1969","","","R 2X4 RUS","Indonesia","Djakarta","2X4","","","","<RUSJD, Ibnu>","","<20160491>"
"Bidajatul Mudjtahid Djilid VII","Text","","","Bulan Bintang","1969","","","R 2X4 RUS","Indonesia","Djakarta","2X4","","","","<RUSJD, Ibnu>","","<20160486>"
"Bidajatul Mudjtahid Djilid VI","Text","","","Bulan Bintang","1669","","","R 2X4 RUS","Indonesia","Djakarta","2X4","","","","<RUSJD, Ibnu>","","<20160487>"
"Bidajatul Mudjtahid Djilid V","Text","","","Bulan Bintang","1969","","","R 2X4 RUS","Indonesia","Djakarta","2X4","","","","<RUSJD, Ibnu>","","<20160488>"
"Bidajatul Mudjtahid  Djilid IV","Text","","","Bulan Bintang","1969","","","R 2X4 RUS","Indonesia","Djakarta","2X4 RUS","","","","<RUSJD, Ibnu>","","<20160489>"
"Bidajatul Mudjtahid Djilid II","Text","","","Bulan Bintang","1968","","","R 2X4 RUS","Indonesia","Djakarta","2X4","","","","<RUSJD, Ibnu>","","<20160490>"
"Bibliografi Islam Indonesia","Text","","","Departemen Dokumentasi dan Penerangan MAWI","1985","","","R 2X0 SUH","Indonesia","Bandung","2X0","","","","<OFM, Alfons S. Suhardi>","","<20160484>"
"Criteria Antara Sunnah dan Bid'ah","Text","","","Bulan Bintang","1970","","","R 2X2 SHI","Indonesia","Djakarta","2X2","","","","<SHIDDIEQY, M. Hasbi Ash>","","<20160492>"
"Pedoman Hukum Sjar'y jang Berkembang dalam 'Alam Islamy Sunny 2","Text","","","Pustaka Islam","","","","R 2X4 SHI","Indonesia","Djakarta","2X4","","","","<SHIDDIQY, M. Hasbi Ash>","","<20160493>"
"Tafsir Al-Quran","Text","","","Bulan Bintang","1956","","","R 2x1.3 SHI","Indonesia","Jakarta","2x1.3","","","","<ASHSHIDDIEQY, M. Hasbi.>","","<20160353>"
"Bidajatul Mudjtahid Djilid  III","Text","","","Bulan Bintang","1969","","","R 2X4 RUS","Indonesia","Djakarta","2X4","","","","<RUSJD, Ibnu>","","<20160485>"
"Bukan Siapa-siapa","Text","Cet. 1","","Awareness Publication","2013","","","158.128 BRA","Indonesia","","158.128","","","","<BRAHM, Ajahn.>","","<20130149>"
"Rahasia DNA","Text","","","Dzikra","","","","572.86 YAH","Indonesia","","572.86","","images_(45).jpg","","<YAHYA, Harun.>","","<20050266>"
"Tafsir Jalaliin Bahasa Jawa Bagian ketiga","Text","","","","","","","R 2X1.3 SAI","Indonesia","","2X1.3","","","","<SAID, Muhammad>","","<20160480>"
"Bidayatul Hadits","Text","","","","1342","","","R 2X2 RID","Indonesia","","2X2","","","","<RIDHA, Muhammad Rasyid.>","","<20160483>"
"Al-Quran-ul-Hakim Beserta Terdjemah dan Tafsirnja","Text","","","Djambatan","1961","","","R 2X1.3 BAK","Indonesia","Jakarta","2X1.3","","","","<BAKRY, Kasim>","","<20160482>"
"Tafsir Jalaliin Bahasa Jawa Bagian keempat","Text","","","","1937","","","R 2X1.3 SAI","Indonesia","","2X1.3","","","","<SAID, Muhammad>","","<20160481>"
"Tafsir Jalaliin Bahasa Jawa Bagian kedua","Text","","","","1937","","","R 2X1.3 SAI","Indonesia","","2X1.3","","","","<SAID, Muhammad>","","<20160479>"
"Tafsir Jalaliin Bahasa Jawa Buku Kesatu","Text","","","","1937","","","R 2X1.3 SAI","Indonesia","","2X1.3","","","","<SAID, Muhammad>","","<20160478>"
"Tafsir Karim","Text","","","M.P.H. Printers SDN. BHD","1968","","","R 2X1.3 JUN","Indonesia","Singapura","2X1.3","","","","<JUNUS, Mahmud>","","<20160477>"
"Gandamayu","Text","","978-979-709-622-9","Kompas Media Nusantara","2012","","","813 ARC","Indonesia","Jakarta","813","","","","<ARCANA, Putu Fajar>","","<20160476>"
"Please Look After Mom","Text","","978-602-03-1540-9","Gramedia Pustaka Utama","2015","","","895.7 SHI","Indonesia","Jakarta","895.7","","","","<SHIN, Kyung Sook>","","<20160475>"
"Belajarlah dari Alam dan Zaman","Text","","979-592-260-2","Pustaka Alkautsar","","","","2x7.3 QAR","Indonesia","","2x7.3","","","","<QARNI, Aidh al.>","","<20040303>"
"Jangan Takut Married; Manajemen Cinta PraNikah","Text","","","","","","","2X4.311 ZAM","Indonesia","","2X4.311","","images_(77).jpg","","<ZAMAN, Munawar.>","","<20110731>"
"SQ Kecerdasan Spiritual","Text","","","","","","","153.9 ZOH","Indonesia","","153.9","","images_(62).jpg","","<ZOHAR, Danah.><MARSHALL, Ian.>","","<20070235>"
"Agar Anda tak Jadi Beban","Text","","","","","","","2X5.1 QAR","Indonesia","","2X5.1","","","","<QARNI, Awadh bin Muhammad al->","","<20050020>"
"The Pillars of The Earth","Text","Cet. 1","","Gramedia Pustaka Utama","2006","","","823 FOL","Indonesia","Jakarta","823","","fictions_PILAR_The_Pillars_of_the_Earth.jpg","","<FOLLET, Ken.>","","<20130196>"
"Agar Badai Cepat Berlalu","Text","","","","","","","613.6 WIT","Indonesia","","613.6","","","","<WITKIN, Georgia.>","","<20090758>"
"Ideals and Realities; Selected Essays of Abdus Salam","Text","","","","","","","925 HAS","English","","925","","","","<SALAM, Abdul.><HASSAN, Zafar.>","","<20080327>"
"Air Hujan dan Kita: Panduan Praktis Pemanfaatan Air Hujan","Text","","","","","","","644.6 BAS","Indonesia","","644.6","","","","<BASUKI, Witono.><RAINDROPS, Kelompok.>","","<20090862>"
"Mountain Climbing for Everybody","Text","","","","","","","910.4 SAS","Indonesia","","910.4","","","","<SASTHA, Harley Bayu.>","","<20110744>"
"Mestakung; Rahasia Sukses Juara Dunia Olimpiade Fisika","Text","","","","","","","158.1 SUR","Indonesia","","158.1","","","","<SURYA, Yohanes.>","","<20110753><20080217>"
"Filsafat Negasi","Text","","978-602-74047-0-0","aurora","2016","","","102 ALF","Indonesia","Yogyakarta","102","","","","<AL-FAYYADL, Muhammad>","","<20160474>"
"Khazanah Astronomi Islam Abad Pertengahan","Text","","978-602-14930-6-9","UM Purwokerto Press","2016","","","2X0.52 BUT","Indonesia","Purwokerto","2X0.52","","","","<BUTAR, Arwin Juli Rakhmadi B.>","","<20160473><20160467>"
"David and Goliath: Ketika si Lemah Menang Melawan Raksasa","Text","Cet. 3","","Gramedia Pustaka Utama","2014","","","155.25 GLA","Indonesia","Jakarta","155.25","","","","<GLADWELL, Malcolm.>","","<20140561>"
"Kajian Kontemporer al-Qur'an","Text","Cet. 1","","","1998","","","2x1.016 ARK","Indonesia","","2x1.016","","","","<Pustaka><ARKOUN, Mohammed.>","","<19980067><19980066><19980070>"
"People Are Never The problem","Text","","","","","","","153.8 WAT","Indonesia","","153.8","","images_(70).jpg","","<WATTS, Robert Jr.>","","<20120407>"
"Kreatif Sampai Mati","Text","","","","","","","153.35 ADI","Indonesia","","153.35","","images152.jpg","","<ADITYA, Wahyu.>","","<20130018>"
"Facebook on Love 2","Text","","","","","","","","Indonesia","","813","","images_(84).jpg","","<AVIANTY, Ifa.>","","<20110188>"
"Cinta Membuatku Bangkit","Text","","","","","","","","Indonesia","","813","","","","<SUCININGTIAS, Agustini.>","","<20110236>"
"Muslimah Nggak Gitu, Deh!","Text","","","","","","","","Indonesia","","813","","","","<DALA, Andi Tenri.>","","<20110083>"
"Jumpalitan Menjadi Ibu","Text","","","","","","","","Indonesia","","813","","images103.jpg","","<MEUTIA, Sari.>","","<20110196>"
"Terampil Berbahasa dan Bersastra Indonesia","Text","Cet. 1","","Nimas Multima","2006","","","373.236 YOG","Indonesia","","373.236","","","","<YOGASWARA, Yogi.>","","<20140591>"
"Saya Seorang Fundamentalis","Text","Ed. Baru Cet. 2","","","","","","2X0.092 SUM","Indonesia","","2X0.092","","","","<SUMARGONO, Ahmad.>","","<20050081>"
"Quantum Reader","Text","","","","","","","028.9 DEP","Indonesia","","028.9","","","","<DEPORTER, Bobbi.>","","<20120081>"
"Layang-Layang Indonesia","Text","","979-98281-7-1","Museum Layang-layang Indonesia","2004","","","390 PUS","Indonesia","Jakarta","390","","","","<PUSPOYO,  Endang Widjarnako>","","<20160144><20160143>"
"Dalem Tawanan Djepang (Boekit-Doeri-Serang-Tjimahi): penoetoeran pengidoepan interneeran pada djeman pendoedoekan djepang","Text","","979-3731-31-1","Komunitas Bambu","2008","","","959.802 LAN","Indonesia","Jakarta","959.802","","","","<LAN, Nio Joe>","","<20160472>"
"Don't Drink Your Milk: mengungkap fakta mengejutkan di balik mitos kehebatan susu","Text","","978-602-7816-57-2","Noura Books","2013","","","641.371 OSK","Indonesia","Jakarta","641.371","","","","<OSKI, Frank A.>","","<20160470>"
"Go Set A Watchman","Text","","978-602-1637-88-3","Qanita","2015","","","823 LEE","Indonesia","Bandung","823","","","","<LEE, Harper.>","","<20160469>"
"Mengenal Pokok-Pokok Ajaran Syiah Al Imamiyah dan Perbedaannya dengan Ahlussunnah","Text","","","Bina Ilmu","1985","","","2X4.8 KHA","Indonesia","Surabaya","2X4.8","","","","<KHATIB, Sayyid Muhibbuddin>","","<20160468>"
"Jangan Ada Ghibah Di Antara Kita","Text","","978-602-1337-55-4","Mizan pustaka","2015","","","2X5.1 KHA","Indonesia","Bandung","2X5.1","","","","<KHAN, Shakil Ahmad>","","<20160471>"
"Mukjijat al-Quran","Text","","","","","","","","Indonesia","","NONE","","","","<ZINDANI, Abdul MAjid.>","","<20080352>"
"Risalah Djum'ah","Text","Cet. 4","","Persatuan Islam Bangil","1972","","","R 2X4.1212 HAS","Indonesia","Bangil","2X4.1212","","","","<HASSAN, A.>","","<20150103>"
"KUMPULAN NASIHAT PILIHAN SYEIKH NAWAWI AL-BANTANI","Text","Cet. 1","","khazanah pustaka islam","","","","2X7.21 BAN","Indonesia","","2X7.21","","","","<BANTANI, Syeikh Nawawi>","","<20140479>"
"Keajaiban Pada Semut","Text","","","","","","","2X0.5 YAH","Indonesia","","2X0.5","","","","<YAHYA, Harun.>","","<20030045>"
"Cara Instan Melatih Daya Ingat","Text","","","","","","","153.12 PAR","Indonesia","","153.12","","images_(91).jpg","","<PARAMITASARI, Dyah Retno.>","","<20120441>"
"Terusir","Text","Cet. 1","","Gema Insani Press","2016","viii + 132 hlm,; 18.3 cm","","813 HAM","Indonesia","","813","","","","<HAMKA>","","<20160087>"
"Becoming a Supertrainer","Text","","","","","","","658.31 RID","Indonesia","","658.31","","","","<RIDHA, Akram.>","","<20070094>"
"For Teens Only; Seleb Bicara Soal Kamu","Text","","","","","","","158.3 WES","Indonesia","","158.3","","","","<WESTON, Carol.>","","<20120086>"
"Inikah Al-Mahdi yang Dijanjikan?: Kajian Terlengkap Tentang Sosok Pemimpin Akhir Zaman yang Dinubuwatkan","Text","","978-979-3693-23-1","granada mediatama","2016","","","2X3.73 ADN","Indonesia","Surakarta","2X3.73","","","","<ADNANI, Abu Fatiah>","","<20160465>"
"Tentang Kamu","Text","","978-602-0822-34-1","Republika Penerbit","2016","","","813  LIY","Indonesia","Jakarta","813","","","","<LIYE, Tere.>","","<20160461>"
"Your Sin Is Not Greater Than God's Mercy: optimis hadapi hidupmu, putus asa bukan dirimu","Text","","978-602-385-130-0","Noura Books","2016","","","2X5.1 KHA","Indonesia","Bandung","2X5.1","","","","<KHAN, Nouman Ali>","","<20160459>"
